forecast_date,year,state,seat_number,r_prob,r_pct_05,r_avg,r_pct_95
2026-05-02,2026,North Carolina,8,0.9491,0.499633365,0.576895725838,0.6542533745000001
2026-05-02,2026,North Carolina,9,0.9318,0.4919485935,0.56850127485,0.6448239855
2026-05-02,2026,North Carolina,10,0.9362,0.493763662,0.570897632332,0.6472722639999999
2026-05-02,2026,North Carolina,11,0.8002,0.461793094,0.538725097173,0.615332419
2026-05-02,2026,North Carolina,12,0,0.1513582935,0.2244614400004,0.29705315299999996
2026-05-02,2026,North Carolina,13,0.9293,0.490925773,0.568075095909,0.6443383534999999
2026-05-02,2026,North Carolina,14,0.9073,0.4845197925000001,0.560527337351,0.6372050365
2026-05-02,2026,North Dakota,1,0.9989,0.572811391,0.64928141767,0.7255687875
2026-05-02,2026,Ohio,1,0.0879,0.366279145,0.439669526204,0.513307399
2026-05-02,2026,Ohio,2,1,0.6056371064999999,0.683747732548,0.759435176
2026-05-02,2026,Ohio,3,0,0.181826115,0.2555842596668,0.32896190649999996
2026-05-02,2026,Ohio,4,0.9999,0.5985051779999999,0.675832279328,0.7518454299999999
2026-05-02,2026,Ohio,5,0.9923,0.5354984899999999,0.612152034141,0.6872569974999999
2026-05-02,2026,Ohio,6,0.9993,0.5708339554999999,0.647741196376,0.7250564465
2026-05-02,2026,Ohio,7,0.8684,0.4757232365,0.553043313312,0.6297067095000001
2026-05-02,2026,Ohio,8,0.9489,0.4993422855,0.576186255668,0.653094909
2026-05-02,2026,Ohio,9,0.2929,0.4034702979999999,0.475920426063,0.5488383304999999
2026-05-02,2026,Ohio,10,0.82,0.46739712,0.543119110481,0.6208739729999999
2026-05-02,2026,Ohio,11,0,0.111015955,0.1850607321381,0.258357346
2026-05-02,2026,Ohio,12,0.9978,0.556715379,0.634537452343,0.7101211579999999
2026-05-02,2026,Ohio,13,0.058,0.356279282,0.430045681447,0.5025382389999999
2026-05-02,2026,Ohio,14,0.9806,0.51879847,0.596283619328,0.6733194149999999
2026-05-02,2026,Ohio,15,0.8312,0.468724636,0.544735217989,0.620625864
2026-05-02,2026,Oklahoma,1,0.9285,0.492304915,0.566546539447,0.6396929530000001
2026-05-02,2026,Oklahoma,2,1,0.648685558,0.726828704976,0.8048603879999998
2026-05-02,2026,Oklahoma,3,1,0.6024453575,0.681123489957,0.7580298235
2026-05-02,2026,Oklahoma,4,0.9984,0.561600923,0.639597589211,0.7163886405
2026-05-02,2026,Oklahoma,5,0.9304,0.492654928,0.569121037894,0.6439053064999999
2026-05-02,2026,Oregon,1,0,0.19274380550000003,0.2657620108129,0.33753597649999995
2026-05-02,2026,Oregon,2,0.997,0.5519215779999999,0.626530544305,0.7024327495
2026-05-02,2026,Oregon,3,0,0.15894424100000001,0.2343079544007,0.30802373
2026-05-02,2026,Oregon,4,0.0105,0.32211531150000006,0.396439942382,0.46911385799999994
2026-05-02,2026,Oregon,5,0.0262,0.3421419375,0.415410842835,0.488562652
2026-05-02,2026,Oregon,6,0.0141,0.32790854399999997,0.400878275054,0.4739665565
2026-05-02,2026,Pennsylvania,1,0.6639,0.44653017910731735,0.518181680770652,0.5900272643902946
2026-05-02,2026,Pennsylvania,2,0,0.190685805,0.264069357489,0.3384710235
2026-05-02,2026,Pennsylvania,3,0,0.00920125201,0.08392370871774057,0.15906314349999998
2026-05-02,2026,Pennsylvania,4,0.001,0.28825765800000003,0.362156583345,0.4344468409999998
2026-05-02,2026,Pennsylvania,5,0,0.229650478,0.304038823532,0.37869619899999984
2026-05-02,2026,Pennsylvania,6,0.0048,0.310556362,0.383321691407,0.45627389
2026-05-02,2026,Pennsylvania,7,0.5373,0.4263741925,0.503916059915,0.5808017145000001
2026-05-02,2026,Pennsylvania,8,0.6015,0.43977498591670217,0.5114351408467636,0.5816629040069322
2026-05-02,2026,Pennsylvania,9,0.9996,0.5797227445,0.658988416832,0.7367426324999998
2026-05-02,2026,Pennsylvania,10,0.4453,0.4223512837567271,0.4935323660400872,0.5641120843910508
2026-05-02,2026,Pennsylvania,11,0.9742,0.513733522,0.590458731171,0.6671022785
2026-05-02,2026,Pennsylvania,12,4e-4,0.2842762115,0.357905612186,0.4311824594999999
2026-05-02,2026,Pennsylvania,13,1,0.614770151,0.691295357495,0.7691004474999998
2026-05-02,2026,Pennsylvania,14,0.9976,0.558321717,0.63563439949,0.7104157824999999
2026-05-02,2026,Pennsylvania,15,0.9997,0.5847340390000001,0.661884379641,0.7376759804999999
2026-05-02,2026,Pennsylvania,16,0.9794,0.5205473589999999,0.596053451756,0.6735584094999999
2026-05-02,2026,Pennsylvania,17,0.0201,0.3344940885,0.408298827066,0.481106506
2026-05-02,2026,Rhode Island,1,0,0.23562444,0.310895851881,0.384090529
2026-05-02,2026,Rhode Island,2,0.0053,0.3098249605,0.382890792556,0.4558570935
2026-05-02,2026,South Carolina,1,0.7571,0.4618572319596236,0.5295017773533502,0.5985736722376563
2026-05-02,2026,South Carolina,2,0.9017,0.4843671665,0.560886785258,0.6372706354999998
2026-05-02,2026,South Carolina,3,1,0.6079252395,0.68549975018,0.7624427135
2026-05-02,2026,South Carolina,4,0.9785,0.519552584,0.59604657498,0.67194668
2026-05-02,2026,South Carolina,5,0.9545,0.5020111224999999,0.57674779474,0.6506046209999999
2026-05-02,2026,South Carolina,6,2e-4,0.25865005550000003,0.333008357483,0.4058877375
2026-05-02,2026,South Carolina,7,0.9925,0.5361221384999999,0.61240307151,0.690140736
2026-05-02,2026,South Dakota,1,0.9945,0.5403913145,0.613310395252,0.687912303
2026-05-02,2026,Tennessee,1,1,0.663256095,0.739788426418,0.8166371294999999
2026-05-02,2026,Tennessee,2,0.9987,0.5627904575,0.640198897398,0.7160059569999999
2026-05-02,2026,Tennessee,3,0.9994,0.5705728234999999,0.648145673009,0.7243117655
2026-05-02,2026,Tennessee,4,0.9999,0.5997071645000001,0.677238928141,0.7535174799999997
2026-05-02,2026,Tennessee,5,0.9157,0.4868305909999999,0.565597415941,0.6414570685000002
2026-05-02,2026,Tennessee,6,0.9981,0.5536804399999999,0.628132080681,0.7019971475
2026-05-02,2026,Tennessee,7,0.966,0.5086837835,0.584836534651,0.6623733995
2026-05-02,2026,Tennessee,8,0.9999,0.5980768315,0.673560025906,0.7488107924999999
2026-05-02,2026,Tennessee,9,0,0.1565055675,0.2291403808245,0.303172672
2026-05-02,2026,Texas,1,1,0.683039246,0.76281313694,0.8429964730000001
2026-05-02,2026,Texas,2,0.9577,0.5029523425,0.577007515736,0.652224656
2026-05-02,2026,Texas,3,0.9763,0.51588419,0.594558376483,0.673161901
2026-05-02,2026,Texas,4,0.9871,0.527826064,0.606569202469,0.683665522
2026-05-02,2026,Texas,5,0.9678,0.5099260085,0.588660434996,0.6667324705000001
2026-05-02,2026,Texas,6,0.9803,0.5200491465,0.598689194476,0.6759642545
2026-05-02,2026,Texas,7,1e-4,0.256642485,0.330694920734,0.4040364625
2026-05-02,2026,Texas,8,0.9832,0.5207621225,0.596692513157,0.6729317995000001
2026-05-02,2026,Texas,9,0.9955,0.5444811125,0.620471898426,0.6948257900000001
2026-05-02,2026,Texas,10,0.9458,0.498035441,0.572778216486,0.646648838
2026-05-02,2026,Texas,11,0.9999,0.6144623615000001,0.694241405944,0.7733718525
2026-05-02,2026,Texas,12,0.9836,0.5226367725,0.59990967417,0.677451757
2026-05-02,2026,Texas,13,1,0.6761531395000001,0.754130531199,0.832973462
2026-05-02,2026,Texas,14,0.9908,0.5320188175000001,0.609976832775,0.6868987339999999
2026-05-02,2026,Texas,15,0.8849,0.4806781590115212,0.5528889453500294,0.6244089297027253
2026-05-02,2026,Texas,16,9e-4,0.286254053,0.359981887646,0.43487418599999994
2026-05-02,2026,Texas,17,0.9744,0.5164943255,0.596399214145,0.6750702215000001
2026-05-02,2026,Texas,18,0,0.12733177050000002,0.2023403028632,0.27746265600000003
2026-05-02,2026,Texas,19,1,0.7179590865000001,0.79490109901,0.8716259135
2026-05-02,2026,Texas,20,1e-4,0.2443724025,0.320323058414,0.3948764414999999
2026-05-02,2026,Texas,21,0.9395,0.49600827,0.571185402948,0.6454905499999999
2026-05-02,2026,Texas,22,0.9334,0.4927341475,0.56908477165,0.6447995355
2026-05-02,2026,Texas,23,0.8072,0.4681039946111043,0.5371654539831061,0.6062408223220688
2026-05-02,2026,Texas,24,0.9199,0.4890211555,0.56608047271,0.6426499865
2026-05-02,2026,Texas,25,0.9984,0.5657652515,0.646706500686,0.7246410245
2026-05-02,2026,Texas,26,0.9805,0.5190182335,0.59847707374,0.676338351
2026-05-02,2026,Texas,27,0.9735,0.5135977565,0.591590409498,0.6693474119999999
2026-05-02,2026,Texas,28,0.2525,0.3966792135,0.470293301427,0.5440919075
2026-05-02,2026,Texas,29,0,0.22231397799999997,0.296412440029,0.37016654599999993
2026-05-02,2026,Texas,30,0,0.1833212485,0.2595083483373,0.33468428699999997
2026-05-02,2026,Texas,31,0.9753,0.514597746,0.593530429924,0.6714500884999999
2026-05-02,2026,Texas,32,0.6945,0.4469367165,0.523288043978,0.5974380435
2026-05-02,2026,Texas,33,0,0.22514448,0.298534244041,0.372771909
2026-05-02,2026,Texas,34,0.2709,0.398374602,0.472632886649,0.547494903
2026-05-02,2026,Texas,35,0.3833,0.4101885414999999,0.486343758776,0.5610562915
2026-05-02,2026,Texas,36,0.9904,0.5331636645,0.610579286146,0.6871798145
2026-05-02,2026,Texas,37,0,0.1085796825,0.18451055691759,0.259462239
2026-05-02,2026,Texas,38,0.9206,0.4891284715,0.564342108052,0.6391339905
2026-05-02,2026,Utah,1,0.0013,0.29408383400000004,0.370227241349,0.447156915
2026-05-02,2026,Utah,2,0.9895,0.5299962745,0.609612480102,0.688054952
2026-05-02,2026,Utah,3,0.9994,0.579095472,0.658109421804,0.735432436
2026-05-02,2026,Utah,4,0.995,0.5409911664999999,0.617118368432,0.6918753535000001
2026-05-02,2026,Vermont,1,0,0.1886933175,0.2623590880469,0.33629033249999984
2026-05-02,2026,Virginia,1,0.5603,0.4335405846960327,0.5068696734117027,0.5798736945282735
2026-05-02,2026,Virginia,2,0.4923,0.4222479385,0.499280723965,0.5762101245
2026-05-02,2026,Virginia,3,0,0.197812225,0.27061936307,0.3431422475
2026-05-02,2026,Virginia,4,0,0.212299147,0.284241866597,0.35681659849999997
2026-05-02,2026,Virginia,5,0.8545,0.4728523565,0.549408894751,0.626526516
2026-05-02,2026,Virginia,6,0.9831,0.5228725645,0.601574404077,0.6773956565
2026-05-02,2026,Virginia,7,0.0423,0.3509709655,0.424185308884,0.496792374
2026-05-02,2026,Virginia,8,0,0.1379233035,0.2105830328803,0.28286965199999997
2026-05-02,2026,Virginia,9,0.9998,0.605918576,0.683492415459,0.7600439769999999
2026-05-02,2026,Virginia,10,0.0152,0.3297816095,0.40321526652,0.4762480605
2026-05-02,2026,Virginia,11,0,0.2050473435,0.2790651197339,0.35202635949999994
2026-05-02,2026,Washington,1,0,0.2431213165,0.317369799937,0.391932851
2026-05-02,2026,Washington,2,0,0.2579556170000001,0.331118669078,0.4043801485
2026-05-02,2026,Washington,3,0.1361,0.3781979519999999,0.450917067826,0.5245853185
2026-05-02,2026,Washington,4,0.9735,0.514388978,0.588925290858,0.6645663534999999
2026-05-02,2026,Washington,5,0.9092,0.48659030900000005,0.562321392417,0.6382418615
2026-05-02,2026,Washington,6,0.0013,0.2931576385,0.366048349288,0.44048894499999985
2026-05-02,2026,Washington,7,0,0.0361533503,0.1092319461093659,0.18299409149999987
2026-05-02,2026,Washington,8,0.0319,0.3416929935,0.416645334968,0.4905713905
2026-05-02,2026,Washington,9,0,0.164523742,0.2387176512985,0.3111768944999999
2026-05-02,2026,Washington,10,0.0013,0.29217004450000006,0.364384316969,0.43701064799999995
2026-05-02,2026,West Virginia,1,1,0.6025172495000001,0.678987100153,0.755679495
2026-05-02,2026,West Virginia,2,0.9998,0.585048768,0.662370275503,0.7394050990000001
2026-05-02,2026,Wisconsin,1,0.7078,0.4488190955,0.525912405051,0.6033059299999999
2026-05-02,2026,Wisconsin,2,0,0.1852301525,0.2592924786466,0.33324297099999994
2026-05-02,2026,Wisconsin,3,0.6843,0.4510309596726446,0.5212088689107673,0.5919095536987391
2026-05-02,2026,Wisconsin,4,0,0.1297533695,0.203389345021,0.27771165699999995
2026-05-02,2026,Wisconsin,5,0.9853,0.5270169634999999,0.602533905676,0.6801242945
2026-05-02,2026,Wisconsin,6,0.954,0.5016623245,0.577622608895,0.653939133
2026-05-02,2026,Wisconsin,7,0.9636,0.507030595,0.579796103991,0.6541776414999999
2026-05-02,2026,Wisconsin,8,0.9266,0.4905828095,0.567265655622,0.6446092054999999
2026-05-02,2026,Wyoming,1,1,0.6106762450000001,0.684255889301,0.76001427
2026-05-03,2026,Alabama,1,1,0.663137888,0.735813857777,0.8089269974999999
2026-05-03,2026,Alabama,2,0.015,0.32967813799999995,0.402455388861,0.474904674
2026-05-03,2026,Alabama,3,1,0.6150805285000001,0.694181776626,0.7716640275
2026-05-03,2026,Alabama,4,1,0.700560564,0.777614610578,0.855594691
2026-05-03,2026,Alabama,5,0.9939,0.5425242295000001,0.61974433157,0.6965054875
2026-05-03,2026,Alabama,6,1,0.5902812855,0.66731141364,0.7431302985
2026-05-03,2026,Alabama,7,1e-4,0.2568422575,0.330164030574,0.404312374
2026-05-03,2026,Alaska,1,0.788,0.46363883123623406,0.5343841100240269,0.6049015730999249
2026-05-03,2026,Arizona,1,0.3264,0.4055719845,0.479877429983,0.554641712
2026-05-03,2026,Arizona,2,0.8802,0.4791510425,0.55496544335,0.6325473859999999
2026-05-03,2026,Arizona,3,0,0.1773264745,0.251683367996,0.32556246
2026-05-03,2026,Arizona,4,0.0232,0.3356334835,0.410078502477,0.483952707
2026-05-03,2026,Arizona,5,0.9207,0.4887692095,0.562505312237,0.6358904739999999
2026-05-03,2026,Arizona,6,0.3566,0.41254124279453025,0.4845113788095334,0.5559477141473732
2026-05-03,2026,Arizona,7,0,0.259702843,0.332928463786,0.4081562825
2026-05-03,2026,Arizona,8,0.9144,0.4870934905,0.563481676621,0.6404144129999999
2026-05-03,2026,Arizona,9,0.997,0.5543364869999999,0.63016550597,0.7067341595
2026-05-03,2026,Arkansas,1,1,0.6174466425,0.693129713984,0.7690991375
2026-05-03,2026,Arkansas,2,0.9158,0.487390979,0.563437882753,0.6396620639999999
2026-05-03,2026,Arkansas,3,0.9922,0.5341862594999999,0.610979339141,0.688018131
2026-05-03,2026,Arkansas,4,0.9996,0.594814993,0.671390817773,0.7466450560000001
2026-05-03,2026,California,1,0.0714,0.357592601,0.433336592032,0.5080760215
2026-05-03,2026,California,2,0,0.2436046295,0.315693921246,0.38748489
2026-05-03,2026,California,3,0.0356,0.3465628565,0.419777368029,0.4928940140000001
2026-05-03,2026,California,4,8e-4,0.2886140105,0.360906966398,0.43314895999999986
2026-05-03,2026,California,5,0.972,0.5134866755,0.59056257661,0.6664754695
2026-05-03,2026,California,6,0.0416,0.346442497,0.422646407716,0.4967246015
2026-05-03,2026,California,7,0.0026,0.29114228600000003,0.366684667565,0.4420957995
2026-05-03,2026,California,8,0,0.203858461,0.278206825172,0.3524336375
2026-05-03,2026,California,9,0.014,0.32770155450000005,0.401143832712,0.4753161605
2026-05-03,2026,California,10,0,0.220580845,0.2944765800638,0.36689905249999993
2026-05-03,2026,California,11,0,0.07112843360000001,0.1454048494139131,0.22043890399999996
2026-05-03,2026,California,12,0,0.0447857631,0.118486911323324,0.19274280799999993
2026-05-03,2026,California,13,0.1035,0.368314844,0.442923215893,0.5177406259999999
2026-05-03,2026,California,14,0,0.224271756,0.30002015052,0.374371001
2026-05-03,2026,California,15,0,0.156741973,0.2315026758404,0.30555468249999995
2026-05-03,2026,California,16,0,0.1630900245,0.23686959117,0.310058078
2026-05-03,2026,California,17,0,0.199926717,0.273850516972,0.3469047504999999
2026-05-03,2026,California,18,0,0.243353066,0.316567350999,0.390781546
2026-05-03,2026,California,19,0,0.2120086105,0.28639921004,0.3599157865
2026-05-03,2026,California,20,1,0.6100240960000002,0.687843761539,0.7662353165
2026-05-03,2026,California,21,0.0339,0.3447566065,0.418211713624,0.4915998989999999
2026-05-03,2026,California,22,0.4848,0.4265903333754305,0.4987050344176424,0.5710550682574608
2026-05-03,2026,California,23,0.961,0.5050031185,0.583803651082,0.6621876895
2026-05-03,2026,California,24,0,0.25638946749999997,0.332232931807,0.40598425749999995
2026-05-03,2026,California,25,0.0224,0.336944477,0.41210097705,0.4852996864999999
2026-05-03,2026,California,26,0.0092,0.32148499799999997,0.396417967224,0.4716272945
2026-05-03,2026,California,27,0.0185,0.3352913055,0.40811467836,0.4811072109999999
2026-05-03,2026,California,28,0,0.253504339,0.327051026073,0.4009387495
2026-05-03,2026,California,29,0,0.21410044,0.287816807038,0.3624514689999999
2026-05-03,2026,California,30,0,0.1930612525,0.2685269830444,0.34259977499999994
2026-05-03,2026,California,31,0.0047,0.30794995999999997,0.382721665431,0.45697797399999984
2026-05-03,2026,California,32,0,0.250400361,0.324983788277,0.398185455
2026-05-03,2026,California,33,0.008,0.31814268850000005,0.392475124859,0.4673708644999999
2026-05-03,2026,California,34,0,0.1525635045,0.225935425924,0.2991977314999999
2026-05-03,2026,California,35,0.0142,0.328163252,0.401830713026,0.4756109764999999
2026-05-03,2026,California,36,0,0.19822928250000005,0.271686246475,0.34558721899999995
2026-05-03,2026,California,37,0,0.105109337,0.18078881612602,0.2559305835
2026-05-03,2026,California,38,0.0159,0.329201321,0.403544179961,0.47684124249999993
2026-05-03,2026,California,39,0.0124,0.323158432,0.397375348966,0.470760632
2026-05-03,2026,California,40,0.8646,0.4749502565,0.552100999318,0.629232981
2026-05-03,2026,California,41,0.0117,0.322610179,0.397663815795,0.469537284
2026-05-03,2026,California,42,0.0017,0.288360987,0.363310522056,0.4379591215
2026-05-03,2026,California,43,0,0.1502692925,0.2238079792455,0.29606284549999995
2026-05-03,2026,California,44,0,0.2050541395,0.2793518534306,0.3526131715
2026-05-03,2026,California,45,0.0589,0.3562503205,0.430053973867,0.5032149069999999
2026-05-03,2026,California,46,8e-4,0.28892584400000004,0.362242782383,0.436422701
2026-05-03,2026,California,47,0.0175,0.332377527,0.406336103025,0.478656842
2026-05-03,2026,California,48,0.2042,0.386948531,0.463221932943,0.5375372815
2026-05-03,2026,California,49,0.0123,0.3230088775,0.397863623987,0.472279814
2026-05-03,2026,California,50,5e-4,0.278804099,0.352798291617,0.4252253655
2026-05-03,2026,California,51,7e-4,0.2860764855,0.360242072953,0.4329645114999999
2026-05-03,2026,California,52,5e-4,0.2782861305,0.352066157436,0.4268083935
2026-05-03,2026,Colorado,1,0,0.1033624455,0.17611988181765,0.2498818965
2026-05-03,2026,Colorado,2,0,0.1767863925,0.2494365536793,0.32219224449999995
2026-05-03,2026,Colorado,3,0.7134,0.4521035503027521,0.5253284308955507,0.5984053430736118
2026-05-03,2026,Colorado,4,0.9102,0.4857991235,0.562069673217,0.6381238485
2026-05-03,2026,Colorado,5,0.7768,0.4622760645323879,0.5327874265824486,0.6046040924527661
2026-05-03,2026,Colorado,6,2e-4,0.26402370349999993,0.340427225512,0.41446606099999994
2026-05-03,2026,Colorado,7,0.001,0.2914247015,0.365270181182,0.4381367174999999
2026-05-03,2026,Colorado,8,0.4726,0.419516833,0.497011383903,0.5730160744999999
2026-05-03,2026,Connecticut,1,1e-4,0.246746134,0.321143258137,0.3952952284999999
2026-05-03,2026,Connecticut,2,0.0048,0.311678324,0.3836422804,0.455700085
2026-05-03,2026,Connecticut,3,0.001,0.2848768455,0.357802332677,0.432184293
2026-05-03,2026,Connecticut,4,1e-4,0.24937899,0.322863605269,0.39682997
2026-05-03,2026,Connecticut,5,0.0184,0.3334576065,0.407198505791,0.4805178985
2026-05-03,2026,Delaware,1,0.0019,0.299483696,0.371239674933,0.4441874795
2026-05-03,2026,Florida,1,0.9995,0.5734156565,0.650737362528,0.7276802634999999
2026-05-03,2026,Florida,2,0.9024,0.485061242,0.557220754446,0.631261437
2026-05-03,2026,Florida,3,0.9724,0.512317053,0.590344845408,0.6679125014999999
2026-05-03,2026,Florida,4,0.8611,0.474177965,0.550940854557,0.6268055555
2026-05-03,2026,Florida,5,0.9795,0.5188935735,0.59595571248,0.6730070640000001
2026-05-03,2026,Florida,6,0.998,0.553178627,0.63023003593,0.706669086
2026-05-03,2026,Florida,7,0.8697,0.4767986860000001,0.55195668592,0.6301416649999999
2026-05-03,2026,Florida,8,0.9821,0.5205059115,0.596137830535,0.6719567765
2026-05-03,2026,Florida,9,0.0232,0.3383166865,0.411667559084,0.48524978899999993
2026-05-03,2026,Florida,10,4e-4,0.2611058155,0.334884397108,0.4084329695
2026-05-03,2026,Florida,11,0.9443,0.4965969645,0.573221986488,0.649546162
2026-05-03,2026,Florida,12,0.9996,0.581192325,0.65561492225,0.7319662764999999
2026-05-03,2026,Florida,13,0.8371,0.4689819275,0.546030485319,0.6235658415
2026-05-03,2026,Florida,14,0.0091,0.3208168725,0.394702651115,0.4688420395
2026-05-03,2026,Florida,15,0.8424,0.4710181955,0.547063725098,0.6219672169999999
2026-05-03,2026,Florida,16,0.8258,0.468475112,0.542759304729,0.617061498
2026-05-03,2026,Florida,17,0.9872,0.5286698265,0.605319109874,0.6823660325000002
2026-05-03,2026,Florida,18,0.9972,0.549408266,0.624935093326,0.7021451080000001
2026-05-03,2026,Florida,19,0.9923,0.533857898,0.60861909384,0.682705935
2026-05-03,2026,Florida,20,0,0.17178354599999998,0.2456562104808,0.31865928
2026-05-03,2026,Florida,21,0.9558,0.5024218665,0.57778699791200006,0.6539001210000001
2026-05-03,2026,Florida,22,0.0195,0.33594605,0.409390352393,0.4824427365
2026-05-03,2026,Florida,23,0.0557,0.3559468275,0.427883149774,0.5023710124999999
2026-05-03,2026,Florida,24,0,0.2227423745,0.295249475982,0.36809303
2026-05-03,2026,Florida,25,0.022,0.339410899,0.411979418489,0.4831111315
2026-05-03,2026,Florida,26,0.9997,0.5791072285,0.656382958727,0.7335653275
2026-05-03,2026,Florida,27,0.9305,0.492591134,0.567982366665,0.6449499134999999
2026-05-03,2026,Florida,28,0.9924,0.5333268809999999,0.611252643149,0.6873091949999998
2026-05-03,2026,Georgia,1,0.8617,0.4741440525,0.548707812249,0.6204748885
2026-05-03,2026,Georgia,2,0.0115,0.3261339675,0.399548089009,0.4726169624999999
2026-05-03,2026,Georgia,3,0.9981,0.5533220744999999,0.628884568978,0.7041976034999999
2026-05-03,2026,Georgia,4,0,0.13131091,0.203890702937,0.27522414749999996
2026-05-03,2026,Georgia,5,0,0.0423727633,0.114861580369579,0.1876586685
2026-05-03,2026,Georgia,6,0,0.14192305900000002,0.2145333420286,0.28825792549999996
2026-05-03,2026,Georgia,7,0.9864,0.5260563389999999,0.602089446539,0.6787286374999999
2026-05-03,2026,Georgia,8,0.9985,0.560836567,0.637355712646,0.714623143
2026-05-03,2026,Georgia,9,0.9996,0.5715789969999999,0.648430278464,0.724436729
2026-05-03,2026,Georgia,10,0.9414,0.496670324,0.56988486849,0.6442837255
2026-05-03,2026,Georgia,11,0.9784,0.516212445,0.589493735468,0.6635262925
2026-05-03,2026,Georgia,12,0.9206,0.488350757,0.565977312561,0.6426483405000001
2026-05-03,2026,Georgia,13,0,0.17420512349999998,0.2470741062701,0.32059742449999995
2026-05-03,2026,Georgia,14,0.9984,0.5604068570000001,0.634871470591,0.709791467
2026-05-03,2026,Hawaii,1,0,0.236208618,0.309302697398,0.3833061955
2026-05-03,2026,Hawaii,2,0,0.256740352,0.328081872835,0.400416317
2026-05-03,2026,Idaho,1,0.9999,0.6088647944999999,0.688237875756,0.7663591045
2026-05-03,2026,Idaho,2,0.9944,0.5375111035000001,0.613701663837,0.6889981919999999
2026-05-03,2026,Illinois,1,0,0.226469005,0.299074808586,0.37198394649999994
2026-05-03,2026,Illinois,2,0,0.231796118,0.304390434501,0.378172202
2026-05-03,2026,Illinois,3,0,0.224127631,0.297547694636,0.370437164
2026-05-03,2026,Illinois,4,0,0.2417440665,0.315293314404,0.3898845135
2026-05-03,2026,Illinois,5,0,0.201121452,0.2750384884439,0.3474585685
2026-05-03,2026,Illinois,6,0.0303,0.3440077875,0.416372361314,0.48979664849999993
2026-05-03,2026,Illinois,7,0,0.0718775442,0.14718961004512,0.2196516395
2026-05-03,2026,Illinois,8,0.0527,0.353430001,0.427596296572,0.5013547654999999
2026-05-03,2026,Illinois,9,0,0.2171376695,0.289708886216,0.363220362
2026-05-03,2026,Illinois,10,2e-4,0.2761448445,0.348197679264,0.420730576
2026-05-03,2026,Illinois,11,0.0077,0.32029979199999997,0.393308497911,0.4659983915
2026-05-03,2026,Illinois,12,1,0.6191435550000001,0.694868855409,0.7717759514999998
2026-05-03,2026,Illinois,13,0.0051,0.316272555,0.389312832212,0.46186805099999995
2026-05-03,2026,Illinois,14,0.0285,0.3416757005,0.414035608641,0.4870636724999999
2026-05-03,2026,Illinois,15,0.9997,0.5943640585000001,0.67008563512,0.747714587
2026-05-03,2026,Illinois,16,0.9826,0.520636037,0.596208192124,0.6727610829999999
2026-05-03,2026,Illinois,17,0.0335,0.3460177465,0.417825274022,0.4904068979999999
2026-05-03,2026,Indiana,1,0.0642,0.358557275,0.432193429341,0.5050270124999999
2026-05-03,2026,Indiana,2,0.9939,0.540693742,0.619068266124,0.6947139594999999
2026-05-03,2026,Indiana,3,0.9988,0.5648843605,0.641418883685,0.718521983
2026-05-03,2026,Indiana,4,0.9984,0.560062829,0.636077204375,0.7116039759999999
2026-05-03,2026,Indiana,5,0.9549,0.5022644835,0.578064634681,0.6553857365
2026-05-03,2026,Indiana,6,0.9986,0.5682192235,0.644115749892,0.7187508124999997
2026-05-03,2026,Indiana,7,0,0.183637912,0.2568962790917,0.330934697
2026-05-03,2026,Indiana,8,1,0.5853386304999999,0.660940189829,0.7359110505
2026-05-03,2026,Indiana,9,0.9979,0.5563037485,0.63450744659,0.7106768175
2026-05-03,2026,Iowa,1,0.5159,0.4314195846350451,0.5019630311356085,0.5736080647225213
2026-05-03,2026,Iowa,2,0.5951,0.4423285668769413,0.5103459271588646,0.5796816820651098
2026-05-03,2026,Iowa,3,0.4248,0.4214331484186444,0.4923321960032736,0.5634080720715625
2026-05-03,2026,Iowa,4,0.9948,0.540225959,0.615079999856,0.6882486714999998
2026-05-03,2026,Kansas,1,0.9986,0.5591343285,0.634633922966,0.7104886705
2026-05-03,2026,Kansas,2,0.9506,0.500262965,0.576685361459,0.6537199959999999
2026-05-03,2026,Kansas,3,0.0153,0.332853791,0.405828384418,0.4779461825
2026-05-03,2026,Kansas,4,0.9861,0.52339579,0.600359184555,0.6779316755
2026-05-03,2026,Kentucky,1,1,0.6208455085,0.697816223872,0.775178105
2026-05-03,2026,Kentucky,2,1,0.599653008,0.675525868385,0.7515401639999999
2026-05-03,2026,Kentucky,3,1e-4,0.26820393750000004,0.34125569501,0.41332663
2026-05-03,2026,Kentucky,4,0.999,0.5652364605,0.641918740701,0.7204242034999999
2026-05-03,2026,Kentucky,5,1,0.6847309255,0.762205537617,0.8389097054999999
2026-05-03,2026,Kentucky,6,0.8356,0.4706035865,0.543443794047,0.616422261
2026-05-03,2026,Louisiana,1,1,0.6007720295,0.677175063152,0.7528792
2026-05-03,2026,Louisiana,2,0,0.2092760435,0.283119065927,0.35689135299999997
2026-05-03,2026,Louisiana,3,0.9999,0.6193934555,0.696328779186,0.773169668
2026-05-03,2026,Louisiana,4,0.9999,0.6405770359999999,0.717315630444,0.7957774055
2026-05-03,2026,Louisiana,5,0.9996,0.5794289385000001,0.653685828484,0.7296469535000001
2026-05-03,2026,Louisiana,6,0.001,0.28673676499999995,0.359374256591,0.43208571
2026-05-03,2026,Maine,1,0,0.256063406,0.328916265015,0.400784974
