avg,eff_n,sd,se,avg_date,days_to_election,year
0.010624406087489158,7.607553801251556,0.012576712215758899,0.004559787536496662,2025-03-18,595,2026
0.011009005518999082,7.859298026198085,0.012236818358181033,0.004364923480218821,2025-03-19,594,2026
0.011374783592839277,8.118171189399844,0.01189652113800912,0.004175330693208924,2025-03-20,593,2026
0.011169919563390751,8.485594845133571,0.011859870520796215,0.004071353401850035,2025-03-21,592,2026
0.010975796886673495,8.843318190380998,0.011820404363238338,0.00397488627613471,2025-03-22,591,2026
0.011528618357787623,8.76746874329762,0.011319902260946745,0.0038230111434908354,2025-03-23,590,2026
0.012369749866004476,8.518599075385808,0.010970393060644349,0.0037587037641077722,2025-03-24,589,2026
0.013173796939898397,8.287279781830748,0.010622931088278238,0.0036901019386867966,2025-03-25,588,2026
0.013944097597094363,8.072987160175927,0.010277444197395518,0.0036171623065428143,2025-03-26,587,2026
0.01420223653987751,8.021321735068453,0.010150390191807128,0.003583932068050215,2025-03-27,586,2026
0.01372169101275933,8.406737652748586,0.010469026970667462,0.003610709688541326,2025-03-28,585,2026
0.013276180937095594,8.776207686918088,0.010767711777536451,0.0036347117594718514,2025-03-29,584,2026
0.01262971974970828,8.290750285501709,0.010660466607395723,0.003702365555231698,2025-03-30,583,2026
0.012008947175472962,7.808774868595219,0.01054767112244009,0.0037745495331018867,2025-03-31,582,2026
0.011020362850124421,7.3621811134940804,0.01027201908784475,0.0037857555629410046,2025-04-01,581,2026
0.010049715811847548,6.924124756179622,0.010004644696314784,0.0038020622893739243,2025-04-02,580,2026
0.0063861796102475665,5.646951480149963,0.009505865126457916,0.004000226844286308,2025-04-03,579,2026
0.0029974721110723745,5.196004571075784,0.00941570623160953,0.004130647528935628,2025-04-04,578,2026
-3.496305978326619e-4,4.714935786673365,0.009333260431534905,0.004298287820158904,2025-04-05,577,2026
-0.0024569583476319323,4.2226936259349985,0.008985076767556562,0.004372471684017772,2025-04-06,576,2026
-0.004570182266639966,3.7029820159923594,0.008645052924991962,0.0044925389897610074,2025-04-07,575,2026
-0.004051977314068811,4.078457177103692,0.008510694525612063,0.00421421850045153,2025-04-08,574,2026
-0.003561831619109279,4.44988557163433,0.008370648068114828,0.003968118759137251,2025-04-09,573,2026
-0.0035385321364200806,4.89054447794476,0.008613910318208386,0.003895128049655073,2025-04-10,572,2026
-0.0038464958161735785,5.13073291736211,0.009046842366610316,0.00399399318280108,2025-04-11,571,2026
-0.004262880380868972,5.546558962086075,0.009228818228084482,0.00391863014543855,2025-04-12,570,2026
-0.004080089013893673,5.890238684565486,0.009256039117219854,0.0038138072017675152,2025-04-13,569,2026
-0.003677643621080251,5.758692420140638,0.008931888018717235,0.003722042502942189,2025-04-14,568,2026
-0.002865120710118574,5.565574384518714,0.00821481078112878,0.003482110659594246,2025-04-15,567,2026
-0.0026228487138776346,5.47311201946127,0.00798519902893491,0.0034132537556801844,2025-04-16,566,2026
-0.0022780288038328766,5.208628326747793,0.007973308299578359,0.0034936297149138506,2025-04-17,565,2026
-0.003527006161213264,5.144107054178812,0.008392809844799553,0.0037004316290549354,2025-04-18,564,2026
-0.005650746156759534,5.840695002256858,0.009105454400965855,0.0037676396587988784,2025-04-19,563,2026
-0.007570342608457903,6.620971820313773,0.009596059210316085,0.0037293406006394694,2025-04-20,562,2026
-0.010526720388053135,7.505989583436736,0.010652605477978607,0.0038882292626108636,2025-04-21,561,2026
-0.013410331812920062,8.393412539259318,0.011698561832706338,0.004037970949687687,2025-04-22,560,2026
-0.015167179806585995,9.083844335618442,0.012468868944887976,0.004137063801345113,2025-04-23,559,2026
-0.01668494414195043,9.622801406158837,0.013105708009769295,0.0042248347468364115,2025-04-24,558,2026
-0.01833902926021236,10.080689296673507,0.013928966625292744,0.004387062111603123,2025-04-25,557,2026
-0.018363194035026398,10.347912192757812,0.013695344692800801,0.004257421018400937,2025-04-26,556,2026
-0.01799620600413976,10.458996602058873,0.013202589498624602,0.00408238640676665,2025-04-27,555,2026
-0.017693425648586336,10.598736638673023,0.012729086009883102,0.0039099406989597215,2025-04-28,554,2026
-0.014011777819717852,9.56668565723066,0.012927057157206781,0.004179447911574982,2025-04-29,553,2026
-0.010522481585108157,8.562790179546422,0.01314083028570617,0.004490711499816499,2025-04-30,552,2026
-0.00714988781697623,7.563775961028179,0.01334814399619412,0.004853461118216445,2025-05-01,551,2026
-0.004306581054414171,6.7285670852264134,0.01382516114152088,0.005329775407802889,2025-05-02,550,2026
-0.0015226780036943222,5.872947550039027,0.014290478205698662,0.005896831264591245,2025-05-03,549,2026
-0.0021449860326252512,6.136659495882254,0.013893991885773184,0.005608684719702489,2025-05-04,548,2026
-0.00157234295907982,6.531677836216559,0.013568664140719121,0.005309146566413169,2025-05-05,547,2026
-0.0010143530584985072,6.932679264460732,0.013255277804109226,0.005034290585369549,2025-05-06,546,2026
-7.795770594990481e-4,7.437619755518409,0.013052605134015812,0.004786082871863463,2025-05-07,545,2026
-0.0010158705056334538,6.872190954183374,0.012288611209444637,0.004687650182575095,2025-05-08,544,2026
-0.0031782608896686604,6.328423334014997,0.012210517836805676,0.00485384966136447,2025-05-09,543,2026
-0.006364140601035295,5.619618393748155,0.012066636405582937,0.0050901761766399215,2025-05-10,542,2026
-0.00873333646347052,5.070797552337053,0.011944280905192567,0.005304224199002693,2025-05-11,541,2026
-0.010355392771267735,4.5615129965473695,0.011671993470670406,0.005465005176448596,2025-05-12,540,2026
-0.011466518825291261,5.112777797661862,0.0119713264771473,0.00529436422918164,2025-05-13,539,2026
-0.010236061655956585,5.564692465192374,0.01194497408204807,0.005063661056144058,2025-05-14,538,2026
-0.009049681377734653,6.011879778999553,0.011916683845229285,0.004860156721443359,2025-05-15,537,2026
-0.008618302551963608,6.2794096509027995,0.011864868213732145,0.004734820406416628,2025-05-16,536,2026
-0.008580888663328401,6.387967002917775,0.011852716272152826,0.004689608156103881,2025-05-17,535,2026
-0.007733889669195193,6.768523823935,0.011672250006976337,0.004486499256953045,2025-05-18,534,2026
-0.0068770434352506404,7.461108406714399,0.011337260798812126,0.004150557760800411,2025-05-19,533,2026
-0.006043406718217459,8.15375654425397,0.011013387998342249,0.003856932776581357,2025-05-20,532,2026
-0.005504364038056542,8.998652567702518,0.01073931149704303,0.003580038501240287,2025-05-21,531,2026
-0.0049632778398152055,9.837750101513208,0.010481325884654778,0.003341706712528623,2025-05-22,530,2026
-0.005241618465558262,10.395768062498,0.010396601717313271,0.0032245054564972874,2025-05-23,529,2026
-0.005540266996129084,10.63271419875179,0.010471255137707313,0.003211268885064555,2025-05-24,528,2026
-0.004491522447517493,10.275212099348721,0.010597499735715464,0.0033060393372920023,2025-05-25,527,2026
6.210852387766863e-5,9.16743395429836,0.01155946721541854,0.0038178065848039123,2025-05-26,526,2026
0.004517671342697982,8.084719524373051,0.012509930570423608,0.004399693475133196,2025-05-27,525,2026
0.008880601030301749,7.024591276849394,0.013449850289335223,0.005074659651491947,2025-05-28,524,2026
0.013158263422917704,5.98562819491012,0.014382076593654921,0.005878502795066552,2025-05-29,523,2026
0.01602388498027918,5.553840638029273,0.0152469757604741,0.006469742605511325,2025-05-30,522,2026
0.015594913052706882,5.731773684403825,0.015221894695100265,0.006358053764839657,2025-05-31,521,2026
0.014789262322786545,5.9194666986150395,0.014779879116665305,0.006074766526091004,2025-06-01,520,2026
0.01370187804084999,6.221388814445456,0.01440152099395958,0.005773839267920852,2025-06-02,519,2026
0.012689733009401793,6.521914176347234,0.014029837233465325,0.005493701936405498,2025-06-03,518,2026
0.010607196198640256,6.735756324071437,0.013557978519960451,0.005223983033347589,2025-06-04,517,2026
0.00863327030312755,6.971125155813554,0.01309801445892291,0.004960826354728465,2025-06-05,516,2026
0.006795116054890471,7.265039729343454,0.013405988729130229,0.004973703056188305,2025-06-06,515,2026
0.005374945780960427,7.454462182995779,0.01363838441716962,0.004995221717465104,2025-06-07,514,2026
0.0052817163606440065,7.401178283948572,0.013674963491509642,0.005026616385774774,2025-06-08,513,2026
0.005982663691670664,7.742274135007334,0.01367166384206192,0.004913456315219496,2025-06-09,512,2026
0.006651127023194148,8.071209086535777,0.01366352418148659,0.004809428036429918,2025-06-10,511,2026
0.0066414263558949305,8.427324663451367,0.013324541649130052,0.004589944306481315,2025-06-11,510,2026
0.006629736380763029,8.789549249296524,0.013005565690699343,0.004386780912068124,2025-06-12,509,2026
0.005338601389069053,9.411490620066777,0.012879565390167382,0.004198285814359931,2025-06-13,508,2026
0.003239987267538158,10.013695576082487,0.013633838921164437,0.004308449099123678,2025-06-14,507,2026
0.004469957476369135,9.424934009834685,0.015502770813131046,0.005049753368815705,2025-06-15,506,2026
0.0051879678002775265,9.273300630518907,0.016927969693938723,0.005558885173216585,2025-06-16,505,2026
0.0059544397592836695,9.286445970977354,0.018152985577608322,0.00595694094179276,2025-06-17,504,2026
0.006735608790842562,9.410965767302113,0.01927462127377511,0.006283024548284378,2025-06-18,503,2026
0.009232820937609798,9.365312302413027,0.01986720609420567,0.006491957452810855,2025-06-19,502,2026
0.008394612954851555,10.490116656867576,0.01932613124034887,0.005966982518661723,2025-06-20,501,2026
0.0062944466423144885,9.811646613214533,0.019071859753483404,0.00608866522206157,2025-06-21,500,2026
0.004197019726149387,9.165579747559542,0.018690366819806004,0.006173591009091622,2025-06-22,499,2026
0.0016095332568182297,8.624468623066385,0.01835220880438991,0.006249167544630262,2025-06-23,498,2026
-0.0014589884226182681,7.9764452344365875,0.01781493647734415,0.0063078242478875595,2025-06-24,497,2026
-0.005547679273966821,7.72374041104667,0.017354898403805462,0.00624465199936634,2025-06-25,496,2026
-0.006750443714052756,8.738706668486671,0.01704593866657944,0.005766301423357165,2025-06-26,495,2026
-0.00796193365063158,9.538620921062877,0.01706804938933976,0.005526384478004534,2025-06-27,494,2026
-0.008658051709548475,10.10514838809615,0.017154969580652393,0.005396579815554977,2025-06-28,493,2026
-0.009116692470073962,10.467874169703526,0.016887867359969985,0.005219700236844591,2025-06-29,492,2026
-0.00959698155784472,10.607738038841212,0.016694869925530167,0.005125917907617005,2025-06-30,491,2026
-0.010084834486331795,10.770392597729703,0.016501463653063812,0.005028132342668057,2025-07-01,490,2026
-0.010726635537414153,10.597194966232362,0.01595328774189141,0.004900661842395093,2025-07-02,489,2026
-0.011383818132417067,10.470298629404326,0.015421034323645085,0.004765779770790246,2025-07-03,488,2026
-0.012291765826365708,10.57576950451043,0.015254647204061647,0.0046907920415229926,2025-07-04,487,2026
-0.012097871641353675,10.554838161660111,0.014970717647963499,0.004608046259038165,2025-07-05,486,2026
-0.012421773334079678,10.108186174415035,0.014376664950710466,0.004521906055702016,2025-07-06,485,2026
-0.012819665146334591,10.168564279721682,0.014132062485456004,0.004431754862239228,2025-07-07,484,2026
-0.01322112498577388,10.214241383331629,0.013889140660127058,0.0043458258385209985,2025-07-08,483,2026
-0.013626189847513626,10.247529295927386,0.013649288376802618,0.0042638353433888075,2025-07-09,482,2026
-0.014263706122215392,10.437798847711502,0.013382530819065198,0.004142226003235303,2025-07-10,481,2026
-0.014411362074782663,11.046480041328584,0.013439635278409622,0.004043668333154286,2025-07-11,480,2026
-0.014364389205636763,11.493377068090544,0.013516560301048615,0.0039869644084862725,2025-07-12,479,2026
-0.01487986045042966,10.80832725077174,0.013215362089207634,0.0040197572215625536,2025-07-13,478,2026
-0.010470646666430605,9.787146539334216,0.014978953531682864,0.004787992131702668,2025-07-14,477,2026
-0.005939316010478035,8.574748789661218,0.016726145562322516,0.005711960154160564,2025-07-15,476,2026
-7.565852980983001e-4,7.617678967295952,0.018234247475092624,0.006606577160807173,2025-07-16,475,2026
0.004306048615605906,6.64661673394528,0.019714394684897506,0.007646859815130629,2025-07-17,474,2026
0.009809720703632063,6.773167289041594,0.02154130046458191,0.008277058359168539,2025-07-18,473,2026
0.010274440590549716,7.204981340591697,0.021272016827481203,0.00792487165890153,2025-07-19,472,2026
0.008473027193784288,7.79852464256503,0.02070031122198797,0.007412601455620988,2025-07-20,471,2026
0.005731896865842856,8.24536068033774,0.02032015959744475,0.007076561505629425,2025-07-21,470,2026
0.0028083378477177234,8.858765205526476,0.019883156899949773,0.006680342726631523,2025-07-22,469,2026
-6.6760519845665556e-6,9.472824851053272,0.01945833820759228,0.006322167442305242,2025-07-23,468,2026
-0.0036724530248442022,10.296656257070769,0.01942040809564542,0.006052157821653504,2025-07-24,467,2026
-0.004934018871283863,10.948389869069505,0.019697301323438457,0.005952941320175153,2025-07-25,466,2026
-0.005900780750017209,11.4594645728655,0.01998972923910346,0.005905065897520366,2025-07-26,465,2026
-0.008625955724220646,11.124862726406045,0.019896920115694473,0.005965385660208166,2025-07-27,464,2026
-0.012978041846397392,11.136070983131981,0.02017443166746331,0.006045542990315346,2025-07-28,463,2026
-0.01637167190622346,11.008863246757315,0.020089708447032947,0.006054836155993021,2025-07-29,462,2026
-0.01971652236323085,10.915348136827248,0.020025166085110065,0.006061182084020713,2025-07-30,461,2026
-0.023443427618584867,10.992668826270796,0.02006914129454103,0.006053091215312226,2025-07-31,460,2026
-0.025038314919493043,11.76869856735889,0.020565879134491,0.005994915409839401,2025-08-01,459,2026
-0.024938173729372903,12.215524749502297,0.020690454958481177,0.005919894626726066,2025-08-02,458,2026
-0.024113753193859888,11.467199145056966,0.020242761774069584,0.005977795954530781,2025-08-03,457,2026
-0.02396652052144921,10.876454813193838,0.019910912724735285,0.006037365779403049,2025-08-04,456,2026
-0.02342910042799118,10.161171097651266,0.019489380115227595,0.0061140099888145226,2025-08-05,455,2026
-0.022950252412924477,9.454145633811901,0.019074793645374753,0.006203670237453228,2025-08-06,454,2026
-0.022521202261920004,8.751992483410621,0.01866917187239156,0.006310613554535433,2025-08-07,453,2026
-0.022803535364565253,9.199949656819895,0.018827520918549268,0.006207266811439449,2025-08-08,452,2026
-0.02099887517100585,7.924618695647819,0.017990515252980125,0.006390788050571906,2025-08-09,451,2026
-0.019230067720454658,6.764668954211468,0.016657338520855925,0.006404457348499315,2025-08-10,450,2026
-0.017606745566451698,5.613994485838804,0.015281372188615408,0.006449504684541742,2025-08-11,449,2026
-0.016053348805941003,4.4330127174472915,0.013928006317041906,0.006615146498489565,2025-08-12,448,2026
-0.015123196295479535,3.3887799063801465,0.012479868325657372,0.006779354144986885,2025-08-13,447,2026
-0.015716897539201025,3.872227398635316,0.011935862232734473,0.0060655944627955715,2025-08-14,446,2026
-0.01633108740089495,4.195069682073676,0.011908141465469597,0.005813991543842495,2025-08-15,445,2026
-0.01684911836176517,4.469652389875423,0.011941012632770727,0.005648124788604599,2025-08-16,444,2026
-0.01703373125027119,5.013437059629821,0.01146802718300548,0.005121780120915036,2025-08-17,443,2026
-0.016191184741683795,5.879059009014787,0.011272748721051933,0.004649175244841,2025-08-18,442,2026
-0.015375186263474006,6.7485969603213745,0.011059248398239914,0.004257149156846432,2025-08-19,441,2026
-0.014584632839167777,7.620705892696145,0.01082990401738516,0.00392307857833245,2025-08-20,440,2026
-0.0136777926449001,8.647099862261728,0.010541394859052849,0.0035847827754084062,2025-08-21,439,2026
-0.013120963960403853,9.395114581282778,0.010733863718780857,0.003501910452212917,2025-08-22,438,2026
-0.013041120523482053,9.643859986572322,0.010751010388876834,0.003461974249927642,2025-08-23,437,2026
-0.01452837479222413,9.537894051551726,0.011021641391030033,0.003568782079197103,2025-08-24,436,2026
-0.015982710454233384,9.594599613412793,0.01120796610054285,0.003618373387895627,2025-08-25,435,2026
-0.01408207874615286,8.654595350537477,0.012023723566142652,0.004087103158375526,2025-08-26,434,2026
-0.012202643371794775,7.73396442379364,0.012817974662578717,0.004609123274126778,2025-08-27,433,2026
-0.01035232190117863,6.827820736338329,0.013587944757327025,0.005200112237799389,2025-08-28,432,2026
-0.006962977661389869,6.28339470713896,0.014082316026955017,0.005617937655294445,2025-08-29,431,2026
-0.0036330954384680147,5.583171453901896,0.014639794018777366,0.006195758535420584,2025-08-30,430,2026
-0.004800684984090142,5.91643630075163,0.014348795779690969,0.005899094562708813,2025-08-31,429,2026
-0.00831725724445831,6.720543651603563,0.014964654721561802,0.005772507391658192,2025-09-01,428,2026
-0.0124886789014782,7.821051915279452,0.015438790956766769,0.00552052908736506,2025-09-02,427,2026
-0.01661435089421992,8.671009236729715,0.015554541754784705,0.005282291899564149,2025-09-03,426,2026
-0.02064554369040139,9.549638851677104,0.015685298272727837,0.005075739300500174,2025-09-04,425,2026
-0.023608620563392968,10.271241759394206,0.016072025519614095,0.005014863744029073,2025-09-05,424,2026
-0.024126235437914034,10.538188339094397,0.015568642951982617,0.004795874178647314,2025-09-06,423,2026
-0.0229107823667295,9.25498656999163,0.014463363718558516,0.004754243390061239,2025-09-07,422,2026
-0.021862817823614322,8.284668652057313,0.013758806037149629,0.004780168180088688,2025-09-08,421,2026
-0.020874328905807094,7.2977437501951945,0.013063097759738905,0.0048356167375440354,2025-09-09,420,2026
-0.019941345360301344,6.29729703287698,0.012374916682855895,0.004931342810230988,2025-09-10,419,2026
-0.01928653671411862,5.33796319576045,0.011768647646929243,0.005093763448835889,2025-09-11,418,2026
-0.019996209699261303,5.698978153837741,0.012132907292772378,0.005082371220475068,2025-09-12,417,2026
-0.019587868581197432,5.550889854753112,0.012017062075906894,0.005100549887732669,2025-09-13,416,2026
-0.019174014290600838,5.584254379208354,0.011670123237974032,0.004938474840358379,2025-09-14,415,2026
-0.01880531136083552,5.668623215910946,0.011285719519723146,0.004740132233065333,2025-09-15,414,2026
-0.018253228635095597,5.840014207707374,0.01073382152246498,0.004441681546682193,2025-09-16,413,2026
-0.01737580295817409,5.938506525567525,0.009979134847956045,0.004095003452636789,2025-09-17,412,2026
-0.018609502671599,6.6745750838713045,0.01012935416332888,0.003920757163746969,2025-09-18,411,2026
-0.019795249361335476,7.210737539568431,0.01048878525167399,0.0039060279773117453,2025-09-19,410,2026
-0.020891272923763138,7.679517832166263,0.010866406645069935,0.003921199843880154,2025-09-20,409,2026
-0.02042317580645292,8.19064318798447,0.011706650972057262,0.004090474284801507,2025-09-21,408,2026
-0.015853882699981336,8.063246117248523,0.014111706921856093,0.004969636115756389,2025-09-22,407,2026
-0.01020330661144464,7.750352464586476,0.0160422876889759,0.00576242881702896,2025-09-23,406,2026
-0.004553648705638791,7.630478425161849,0.017718942340618316,0.006414486722740563,2025-09-24,405,2026
9.88138145951778e-4,7.5176215518938125,0.019397181211360876,0.007074543048496549,2025-09-25,404,2026
0.004949788405661293,7.215261538102773,0.02068795697885393,0.00770178809563098,2025-09-26,403,2026
0.004346605360489919,7.739715828141702,0.020269804563314134,0.00728596454677966,2025-09-27,402,2026
0.00356828315590918,8.38412614941811,0.019544320038071442,0.006749811793992419,2025-09-28,401,2026
0.0022712492221446112,9.039580517087732,0.019112415572462054,0.006356842352912547,2025-09-29,400,2026
0.0010351461935009798,9.688783956113939,0.018688538482035104,0.0060040002709573406,2025-09-30,399,2026
-1.4672284361616494e-4,10.332349384214801,0.01827268718358508,0.005684638837295603,2025-10-01,398,2026
-8.679408878204953e-4,10.7851396917987,0.017989177710146947,0.0054777022888017664,2025-10-02,397,2026
-0.0013506305354867854,11.10493487323778,0.01803077917994593,0.005410737773179471,2025-10-03,396,2026
-0.0013761797439902912,11.219658791441507,0.01803966199587292,0.005385655518445685,2025-10-04,395,2026
-0.001938734192055147,10.984909836963825,0.01759687987049729,0.005309301897732328,2025-10-05,394,2026
