year,state,seat_number,pres_year,last_pres_r2p
2010,Indiana,1,2008,0.37373737373737376
2010,Indiana,2,2008,0.45454545454545453
2010,Indiana,3,2008,0.5656565656565656
2010,Indiana,4,2008,0.5656565656565656
2010,Indiana,5,2008,0.5959595959595959
2010,Indiana,6,2008,0.5353535353535354
2010,Indiana,7,2008,0.2828282828282828
2010,Indiana,8,2008,0.5204081632653061
2010,Indiana,9,2008,0.5050505050505051
2010,Kansas,1,2008,0.696969696969697
2010,Kansas,2,2008,0.5612244897959183
2010,Kansas,3,2008,0.48484848484848486
2010,Kansas,4,2008,0.5918367346938775
2010,Kentucky,1,2008,0.6262626262626263
2010,Kentucky,2,2008,0.6161616161616161
2010,Kentucky,3,2008,0.43434343434343436
2010,Kentucky,4,2008,0.6122448979591837
2010,Kentucky,5,2008,0.6836734693877551
2010,Kentucky,6,2008,0.5612244897959183
2010,Louisiana,1,2008,0.7373737373737373
2010,Louisiana,2,2008,0.25252525252525254
2010,Louisiana,3,2008,0.6224489795918368
2010,Louisiana,4,2008,0.5959595959595959
2010,Louisiana,5,2008,0.6262626262626263
2010,Louisiana,6,2008,0.5816326530612245
2010,Louisiana,7,2008,0.6428571428571429
2010,Massachusetts,1,2008,0.3469387755102041
2010,Massachusetts,2,2008,0.3979591836734694
2010,Massachusetts,3,2008,0.3979591836734694
2010,Massachusetts,4,2008,0.35353535353535354
2010,Massachusetts,5,2008,0.3979591836734694
2010,Massachusetts,6,2008,0.41414141414141414
2010,Massachusetts,7,2008,0.336734693877551
2010,Massachusetts,8,2008,0.14
2010,Massachusetts,9,2008,0.3939393939393939
2010,Massachusetts,10,2008,0.4444444444444444
2010,Maryland,1,2008,0.5918367346938775
2010,Maryland,2,2008,0.3877551020408163
2010,Maryland,3,2008,0.3979591836734694
2010,Maryland,4,2008,0.1414141414141414
2010,Maryland,5,2008,0.336734693877551
2010,Maryland,6,2008,0.5918367346938775
2010,Maryland,7,2008,0.20202020202020202
2010,Maryland,8,2008,0.25252525252525254
2010,Maine,1,2008,0.3838383838383838
2010,Maine,2,2008,0.4387755102040816
2010,Michigan,1,2008,0.4897959183673469
2010,Michigan,2,2008,0.5151515151515151
2010,Michigan,3,2008,0.5
2010,Michigan,4,2008,0.4897959183673469
2010,Michigan,5,2008,0.35353535353535354
2010,Michigan,6,2008,0.45454545454545453
2010,Michigan,7,2008,0.46938775510204084
2010,Michigan,8,2008,0.46464646464646464
2010,Michigan,9,2008,0.43434343434343436
2010,Michigan,10,2008,0.5102040816326531
2010,Michigan,11,2008,0.45454545454545453
2010,Michigan,12,2008,0.336734693877551
2010,Michigan,13,2008,0.15
2010,Michigan,14,2008,0.14
2010,Michigan,15,2008,0.3333333333333333
2010,Minnesota,1,2008,0.47959183673469385
2010,Minnesota,2,2008,0.5102040816326531
2010,Minnesota,3,2008,0.46938775510204084
2010,Minnesota,4,2008,0.3469387755102041
2010,Minnesota,5,2008,0.24489795918367346
2010,Minnesota,6,2008,0.5408163265306123
2010,Minnesota,7,2008,0.5154639175257731
2010,Minnesota,8,2008,0.45918367346938777
2010,Missouri,1,2008,0.1919191919191919
2010,Missouri,2,2008,0.5555555555555556
2010,Missouri,3,2008,0.3939393939393939
2010,Missouri,4,2008,0.6161616161616161
2010,Missouri,5,2008,0.35353535353535354
2010,Missouri,6,2008,0.5454545454545454
2010,Missouri,7,2008,0.6428571428571429
2010,Missouri,8,2008,0.6326530612244898
2010,Missouri,9,2008,0.5555555555555556
2010,Mississippi,1,2008,0.62
2010,Mississippi,2,2008,0.34
2010,Mississippi,3,2008,0.62
2010,Mississippi,4,2008,0.68
2010,Montana,1,2008,0.5104166666666666
2010,North Carolina,1,2008,0.37373737373737376
2010,North Carolina,2,2008,0.47474747474747475
2010,North Carolina,3,2008,0.6161616161616161
2010,North Carolina,4,2008,0.36363636363636365
2010,North Carolina,5,2008,0.6161616161616161
2010,North Carolina,6,2008,0.6363636363636364
2010,North Carolina,7,2008,0.5252525252525253
2010,North Carolina,8,2008,0.47
2010,North Carolina,9,2008,0.55
2010,North Carolina,10,2008,0.6363636363636364
2010,North Carolina,11,2008,0.5252525252525253
2010,North Carolina,12,2008,0.29292929292929293
2010,North Carolina,13,2008,0.40404040404040403
2010,North Dakota,1,2008,0.5408163265306123
2010,Nebraska,1,2008,0.5510204081632653
2010,Nebraska,2,2008,0.494949494949495
2010,Nebraska,3,2008,0.696969696969697
2010,New Hampshire,1,2008,0.47
2010,New Hampshire,2,2008,0.43434343434343436
2010,New Jersey,1,2008,0.3434343434343434
2010,New Jersey,2,2008,0.45454545454545453
2010,New Jersey,3,2008,0.47474747474747475
2010,New Jersey,4,2008,0.5252525252525253
2010,New Jersey,5,2008,0.5454545454545454
2010,New Jersey,6,2008,0.3939393939393939
2010,New Jersey,7,2008,0.48484848484848486
2010,New Jersey,8,2008,0.36363636363636365
2010,New Jersey,9,2008,0.3838383838383838
2010,New Jersey,10,2008,0.13
2010,New Jersey,11,2008,0.5454545454545454
2010,New Jersey,12,2008,0.41414141414141414
2010,New Jersey,13,2008,0.24242424242424243
2010,New Mexico,1,2008,0.4
2010,New Mexico,2,2008,0.5050505050505051
2010,New Mexico,3,2008,0.3838383838383838
2010,Nevada,1,2008,0.3469387755102041
2010,Nevada,2,2008,0.5
2010,Nevada,3,2008,0.4387755102040816
2010,New York,1,2008,0.48
2010,New York,2,2008,0.43434343434343436
2010,New York,3,2008,0.5252525252525253
2010,New York,4,2008,0.41414141414141414
2010,New York,5,2008,0.36363636363636365
2010,New York,6,2008,0.11
2010,New York,7,2008,0.20202020202020202
2010,New York,8,2008,0.26
2010,New York,9,2008,0.4444444444444444
2010,New York,10,2008,0.09
2010,New York,11,2008,0.09
2010,New York,12,2008,0.13131313131313133
2010,New York,13,2008,0.51
2010,New York,14,2008,0.21212121212121213
2010,New York,15,2008,0.06060606060606061
2010,New York,16,2008,0.05
2010,New York,17,2008,0.28
2010,New York,18,2008,0.38
2010,New York,19,2008,0.48484848484848486
2010,New York,20,2008,0.48484848484848486
2010,New York,21,2008,0.40816326530612246
2010,New York,22,2008,0.3979591836734694
2010,New York,23,2008,0.47474747474747475
2010,New York,24,2008,0.48484848484848486
2010,New York,25,2008,0.43434343434343436
2010,New York,26,2008,0.5306122448979592
2010,New York,27,2008,0.4489795918367347
2010,New York,28,2008,0.30303030303030304
2010,New York,29,2008,0.5151515151515151
2010,Ohio,1,2008,0.4444444444444444
2010,Ohio,2,2008,0.5959595959595959
2010,Ohio,3,2008,0.5204081632653061
2010,Ohio,4,2008,0.6122448979591837
2010,Ohio,5,2008,0.5408163265306123
2010,Ohio,6,2008,0.5102040816326531
2010,Ohio,7,2008,0.5454545454545454
2010,Ohio,8,2008,0.6122448979591837
2010,Ohio,9,2008,0.3673469387755102
2010,Ohio,10,2008,0.3979591836734694
2010,Ohio,11,2008,0.1414141414141414
2010,Ohio,12,2008,0.46464646464646464
2010,Ohio,13,2008,0.42424242424242425
2010,Ohio,14,2008,0.5
2010,Ohio,15,2008,0.45454545454545453
2010,Ohio,16,2008,0.5102040816326531
2010,Ohio,17,2008,0.3673469387755102
2010,Ohio,18,2008,0.5360824742268041
2010,Oklahoma,1,2008,0.64
2010,Oklahoma,2,2008,0.66
2010,Oklahoma,3,2008,0.73
2010,Oklahoma,4,2008,0.66
2010,Oklahoma,5,2008,0.59
2010,Oregon,1,2008,0.3711340206185567
2010,Oregon,2,2008,0.5567010309278351
2010,Oregon,3,2008,0.26804123711340205
2010,Oregon,4,2008,0.44329896907216493
2010,Oregon,5,2008,0.44329896907216493
2010,Pennsylvania,1,2008,0.12
2010,Pennsylvania,2,2008,0.1
2010,Pennsylvania,3,2008,0.5
2010,Pennsylvania,4,2008,0.5555555555555556
2010,Pennsylvania,5,2008,0.5555555555555556
2010,Pennsylvania,6,2008,0.41414141414141414
2010,Pennsylvania,7,2008,0.43434343434343436
2010,Pennsylvania,8,2008,0.45454545454545453
2010,Pennsylvania,9,2008,0.6428571428571429
2010,Pennsylvania,10,2008,0.5454545454545454
2010,Pennsylvania,11,2008,0.42424242424242425
2010,Pennsylvania,12,2008,0.5050505050505051
2010,Pennsylvania,13,2008,0.41
2010,Pennsylvania,14,2008,0.29292929292929293
2010,Pennsylvania,15,2008,0.43434343434343436
2010,Pennsylvania,16,2008,0.5151515151515151
2010,Pennsylvania,17,2008,0.5151515151515151
2010,Pennsylvania,18,2008,0.5555555555555556
2010,Pennsylvania,19,2008,0.5656565656565656
2010,Rhode Island,1,2008,0.336734693877551
2010,Rhode Island,2,2008,0.37755102040816324
2010,South Carolina,1,2008,0.5757575757575758
2010,South Carolina,2,2008,0.5454545454545454
2010,South Carolina,3,2008,0.6464646464646465
2010,South Carolina,4,2008,0.6122448979591837
2010,South Carolina,5,2008,0.5353535353535354
2010,South Carolina,6,2008,0.35353535353535354
2010,South Dakota,1,2008,0.5408163265306123
2010,Tennessee,1,2008,0.7070707070707071
2010,Tennessee,2,2008,0.6530612244897959
2010,Tennessee,3,2008,0.6262626262626263
2010,Tennessee,4,2008,0.6530612244897959
2010,Tennessee,5,2008,0.43434343434343436
2010,Tennessee,6,2008,0.6262626262626263
2010,Tennessee,7,2008,0.6565656565656566
2010,Tennessee,8,2008,0.5656565656565656
2010,Tennessee,9,2008,0.2222222222222222
2010,Texas,1,2008,0.69
2010,Texas,2,2008,0.6
2010,Texas,3,2008,0.5757575757575758
2010,Texas,4,2008,0.696969696969697
2010,Texas,5,2008,0.6363636363636364
2010,Texas,6,2008,0.6
2010,Texas,7,2008,0.5858585858585859
2010,Texas,8,2008,0.74
2010,Texas,9,2008,0.23
2010,Texas,10,2008,0.5555555555555556
2010,Texas,11,2008,0.76
2010,Texas,12,2008,0.6363636363636364
2010,Texas,13,2008,0.77
2010,Texas,14,2008,0.6666666666666666
2010,Texas,15,2008,0.4
2010,Texas,16,2008,0.34
2010,Texas,17,2008,0.6767676767676768
2010,Texas,18,2008,0.2222222222222222
2010,Texas,19,2008,0.7272727272727273
2010,Texas,20,2008,0.36363636363636365
2010,Texas,21,2008,0.5858585858585859
2010,Texas,22,2008,0.5858585858585859
2010,Texas,23,2008,0.48484848484848486
2010,Texas,24,2008,0.5555555555555556
2010,Texas,25,2008,0.40404040404040403
2010,Texas,26,2008,0.5858585858585859
2010,Texas,27,2008,0.46464646464646464
2010,Texas,28,2008,0.44
2010,Texas,29,2008,0.38
2010,Texas,30,2008,0.18
2010,Texas,31,2008,0.58
2010,Texas,32,2008,0.5353535353535354
2010,Utah,1,2008,0.6597938144329897
2010,Utah,2,2008,0.59375
2010,Utah,3,2008,0.6979166666666666
2010,Virginia,1,2008,0.5151515151515151
2010,Virginia,2,2008,0.49
2010,Virginia,3,2008,0.24
2010,Virginia,4,2008,0.494949494949495
2010,Virginia,5,2008,0.5151515151515151
2010,Virginia,6,2008,0.5757575757575758
2010,Virginia,7,2008,0.5353535353535354
2010,Virginia,8,2008,0.30303030303030304
2010,Virginia,9,2008,0.5959595959595959
2010,Virginia,10,2008,0.46464646464646464
2010,Virginia,11,2008,0.42424242424242425
2010,Vermont,1,2008,0.31313131313131315
2010,Washington,1,2008,0.3673469387755102
2010,Washington,2,2008,0.42857142857142855
2010,Washington,3,2008,0.46938775510204084
2010,Washington,4,2008,0.5918367346938775
2010,Washington,5,2008,0.5306122448979592
2010,Washington,6,2008,0.41836734693877553
2010,Washington,7,2008,0.15151515151515152
2010,Washington,8,2008,0.42424242424242425
2010,Washington,9,2008,0.40404040404040403
2010,Wisconsin,1,2008,0.48484848484848486
2010,Wisconsin,2,2008,0.30303030303030304
2010,Wisconsin,3,2008,0.41414141414141414
2010,Wisconsin,4,2008,0.24242424242424243
2010,Wisconsin,5,2008,0.5858585858585859
2010,Wisconsin,6,2008,0.494949494949495
2010,Wisconsin,7,2008,0.43434343434343436
2010,Wisconsin,8,2008,0.45454545454545453
2010,West Virginia,1,2008,0.5757575757575758
2010,West Virginia,2,2008,0.5555555555555556
2010,West Virginia,3,2008,0.5714285714285714
2010,Wyoming,1,2008,0.6632653061224489
2012,Alaska,1,2008,0.6082474226804123
2012,Alabama,1,2008,0.6161616161616161
2012,Alabama,2,2008,0.6464646464646465
2012,Alabama,3,2008,0.63
2012,Alabama,4,2008,0.7373737373737373
2012,Alabama,5,2008,0.6363636363636364
2012,Alabama,6,2008,0.7474747474747475
2012,Alabama,7,2008,0.2828282828282828
2012,Arkansas,1,2008,0.5979381443298969
2012,Arkansas,2,2008,0.5510204081632653
2012,Arkansas,3,2008,0.6530612244897959
2012,Arkansas,4,2008,0.6185567010309279
2012,Arizona,1,2008,0.5151515151515151
2012,Arizona,2,2008,0.5050505050505051
2012,Arizona,3,2008,0.41414141414141414
2012,Arizona,4,2008,0.6530612244897959
2012,Arizona,5,2008,0.6363636363636364
2012,Arizona,6,2008,0.5858585858585859
2012,Arizona,7,2008,0.3434343434343434
2012,Arizona,8,2008,0.6161616161616161
2012,Arizona,9,2008,0.47959183673469385
2012,California,1,2008,0.5578947368421052
2012,California,2,2008,0.2604166666666667
2012,California,3,2008,0.4329896907216495
2012,California,4,2008,0.5567010309278351
2012,California,5,2008,0.2708333333333333
2012,California,6,2008,0.29896907216494845
2012,California,7,2008,0.4742268041237113
2012,California,8,2008,0.5670103092783505
2012,California,9,2008,0.422680412371134
2012,California,10,2008,0.4845360824742268
2012,California,11,2008,0.28865979381443296
2012,California,12,2008,0.13402061855670103
2012,California,13,2008,0.10309278350515463
2012,California,14,2008,0.24742268041237114
2012,California,15,2008,0.30927835051546393
2012,California,16,2008,0.41237113402061853
2012,California,17,2008,0.28865979381443296
2012,California,18,2008,0.27835051546391754
2012,California,19,2008,0.29896907216494845
2012,California,20,2008,0.26804123711340205
2012,California,21,2008,0.46938775510204084
2012,California,22,2008,0.5670103092783505
2012,California,23,2008,0.6288659793814433
2012,California,24,2008,0.422680412371134
2012,California,25,2008,0.4948453608247423
2012,California,26,2008,0.422680412371134
2012,California,27,2008,0.3645833333333333
2012,California,28,2008,0.2708333333333333
2012,California,29,2008,0.23711340206185566
2012,California,30,2008,0.31958762886597936
2012,California,31,2008,0.422680412371134
2012,California,32,2008,0.36082474226804123
2012,California,33,2008,0.3402061855670103
2012,California,34,2008,0.19791666666666666
2012,California,35,2008,0.3333333333333333
2012,California,36,2008,0.4845360824742268
2012,California,37,2008,0.13402061855670103
2012,California,38,2008,0.3645833333333333
2012,California,39,2008,0.5104166666666666
2012,California,40,2008,0.19791666666666666
2012,California,41,2008,0.3917525773195876
2012,California,42,2008,0.5567010309278351
2012,California,43,2008,0.2268041237113402
2012,California,44,2008,0.16494845360824742
2012,California,45,2008,0.5257731958762887
2012,California,46,2008,0.4020618556701031
2012,California,47,2008,0.4020618556701031
2012,California,48,2008,0.5257731958762887
2012,California,49,2008,0.4948453608247423
2012,California,50,2008,0.5979381443298969
2012,California,51,2008,0.32989690721649484
2012,California,52,2008,0.4387755102040816
2012,California,53,2008,0.3711340206185567
2012,Colorado,1,2008,0.2755102040816326
2012,Colorado,2,2008,0.37755102040816324
2012,Colorado,3,2008,0.5102040816326531
2012,Colorado,4,2008,0.5757575757575758
2012,Colorado,5,2008,0.5959595959595959
2012,Colorado,6,2008,0.45454545454545453
2012,Colorado,7,2008,0.41836734693877553
2012,Connecticut,1,2008,0.3333333333333333
2012,Connecticut,2,2008,0.40404040404040403
2012,Connecticut,3,2008,0.36363636363636365
2012,Connecticut,4,2008,0.4
2012,Connecticut,5,2008,0.42857142857142855
2012,Delaware,1,2008,0.37373737373737376
2012,Florida,1,2008,0.6767676767676768
2012,Florida,2,2008,0.5252525252525253
2012,Florida,3,2008,0.5959595959595959
2012,Florida,4,2008,0.63
2012,Florida,5,2008,0.29
2012,Florida,6,2008,0.5408163265306123
2012,Florida,7,2008,0.5050505050505051
2012,Florida,8,2008,0.5555555555555556
2012,Florida,9,2008,0.3939393939393939
2012,Florida,10,2008,0.5252525252525253
2012,Florida,11,2008,0.5656565656565656
2012,Florida,12,2008,0.5252525252525253
2012,Florida,13,2008,0.47959183673469385
2012,Florida,14,2008,0.3434343434343434
2012,Florida,15,2008,0.5353535353535354
2012,Florida,16,2008,0.5151515151515151
2012,Florida,17,2008,0.5656565656565656
2012,Florida,18,2008,0.48484848484848486
2012,Florida,19,2008,0.5757575757575758
2012,Florida,20,2008,0.1919191919191919
2012,Florida,21,2008,0.36
2012,Florida,22,2008,0.43
2012,Florida,23,2008,0.38
2012,Florida,24,2008,0.14
2012,Florida,25,2008,0.54
2012,Florida,26,2008,0.5
2012,Florida,27,2008,0.51
2012,Georgia,1,2008,0.5555555555555556
2012,Georgia,2,2008,0.42
2012,Georgia,3,2008,0.6565656565656566
2012,Georgia,4,2008,0.26262626262626265
2012,Georgia,5,2008,0.15151515151515152
2012,Georgia,6,2008,0.5959595959595959
2012,Georgia,7,2008,0.6060606060606061
2012,Georgia,8,2008,0.62
2012,Georgia,9,2008,0.7575757575757576
2012,Georgia,10,2008,0.6060606060606061
2012,Georgia,11,2008,0.6464646464646465
2012,Georgia,12,2008,0.56
2012,Georgia,13,2008,0.32323232323232326
2012,Georgia,14,2008,0.7171717171717171
2012,Hawaii,1,2008,0.2857142857142857
2012,Hawaii,2,2008,0.25510204081632654
2012,Iowa,1,2008,0.40816326530612246
2012,Iowa,2,2008,0.41836734693877553
2012,Iowa,3,2008,0.46938775510204084
2012,Iowa,4,2008,0.5102040816326531
2012,Idaho,1,2008,0.6428571428571429
2012,Idaho,2,2008,0.6224489795918368
2012,Illinois,1,2008,0.19
2012,Illinois,2,2008,0.18181818181818182
2012,Illinois,3,2008,0.40816326530612246
2012,Illinois,4,2008,0.1836734693877551
2012,Illinois,5,2008,0.29292929292929293
2012,Illinois,6,2008,0.47959183673469385
2012,Illinois,7,2008,0.10101010101010101
2012,Illinois,8,2008,0.37373737373737376
2012,Illinois,9,2008,0.30303030303030304
2012,Illinois,10,2008,0.36363636363636365
2012,Illinois,11,2008,0.37755102040816324
2012,Illinois,12,2008,0.4444444444444444
2012,Illinois,13,2008,0.4444444444444444
2012,Illinois,14,2008,0.48484848484848486
2012,Illinois,15,2008,0.5612244897959183
2012,Illinois,16,2008,0.4897959183673469
2012,Illinois,17,2008,0.3877551020408163
2012,Illinois,18,2008,0.5510204081632653
2012,Indiana,1,2008,0.36363636363636365
2012,Indiana,2,2008,0.494949494949495
2012,Indiana,3,2008,0.5656565656565656
2012,Indiana,4,2008,0.5454545454545454
2012,Indiana,5,2008,0.53
2012,Indiana,6,2008,0.5555555555555556
2012,Indiana,7,2008,0.3333333333333333
2012,Indiana,8,2008,0.5151515151515151
2012,Indiana,9,2008,0.5353535353535354
2012,Kansas,1,2008,0.6836734693877551
2012,Kansas,2,2008,0.5408163265306123
2012,Kansas,3,2008,0.5050505050505051
2012,Kansas,4,2008,0.5959595959595959
2012,Kentucky,1,2008,0.6262626262626263
2012,Kentucky,2,2008,0.6224489795918368
2012,Kentucky,3,2008,0.43434343434343436
2012,Kentucky,4,2008,0.6224489795918368
2012,Kentucky,5,2008,0.6767676767676768
2012,Kentucky,6,2008,0.5454545454545454
2012,Louisiana,1,2008,0.7448979591836735
2012,Louisiana,2,2008,0.25510204081632654
2012,Louisiana,3,2008,0.6530612244897959
2012,Louisiana,4,2008,0.5959595959595959
2012,Louisiana,5,2008,0.6262626262626263
2012,Louisiana,6,2008,0.6836734693877551
2012,Massachusetts,1,2008,0.3469387755102041
2012,Massachusetts,2,2008,0.38144329896907214
2012,Massachusetts,3,2008,0.3979591836734694
2012,Massachusetts,4,2008,0.3877551020408163
2012,Massachusetts,5,2008,0.32653061224489793
2012,Massachusetts,6,2008,0.41836734693877553
2012,Massachusetts,7,2008,0.1717171717171717
2012,Massachusetts,8,2008,0.40816326530612246
2012,Massachusetts,9,2008,0.41414141414141414
2012,Maryland,1,2008,0.6122448979591837
2012,Maryland,2,2008,0.37755102040816324
2012,Maryland,3,2008,0.3877551020408163
2012,Maryland,4,2008,0.2222222222222222
2012,Maryland,5,2008,0.3434343434343434
2012,Maryland,6,2008,0.42857142857142855
2012,Maryland,7,2008,0.22448979591836735
2012,Maryland,8,2008,0.36363636363636365
2012,Maine,1,2008,0.3838383838383838
2012,Maine,2,2008,0.4387755102040816
2012,Michigan,1,2008,0.4897959183673469
2012,Michigan,2,2008,0.5102040816326531
2012,Michigan,3,2008,0.494949494949495
2012,Michigan,4,2008,0.494949494949495
2012,Michigan,5,2008,0.35714285714285715
2012,Michigan,6,2008,0.45918367346938777
2012,Michigan,7,2008,0.47959183673469385
2012,Michigan,8,2008,0.46938775510204084
2012,Michigan,9,2008,0.40816326530612246
2012,Michigan,10,2008,0.5102040816326531
2012,Michigan,11,2008,0.4897959183673469
2012,Michigan,12,2008,0.3163265306122449
2012,Michigan,13,2008,0.1414141414141414
2012,Michigan,14,2008,0.1717171717171717
2012,Minnesota,1,2008,0.47959183673469385
2012,Minnesota,2,2008,0.4897959183673469
2012,Minnesota,3,2008,0.47959183673469385
2012,Minnesota,4,2008,0.36363636363636365
2012,Minnesota,5,2008,0.25510204081632654
2012,Minnesota,6,2008,0.5612244897959183
2012,Minnesota,7,2008,0.5154639175257731
2012,Minnesota,8,2008,0.45918367346938777
2012,Missouri,1,2008,0.1919191919191919
2012,Missouri,2,2008,0.5353535353535354
2012,Missouri,3,2008,0.5656565656565656
2012,Missouri,4,2008,0.5757575757575758
2012,Missouri,5,2008,0.37373737373737376
2012,Missouri,6,2008,0.5612244897959183
2012,Missouri,7,2008,0.6428571428571429
2012,Missouri,8,2008,0.6122448979591837
